20869,50000.0,1,3,1,46,1,2,0,0,2,0,35556.0,34685.0,36121.0,38135.0,37416.0,38503.0,0.0,2000.0,2800.0,0.0,1500.0,2500.0,0
20870,240000.0,1,2,1,31,0,0,0,0,0,0,230234.0,224376.0,230666.0,219162.0,189589.0,193546.0,8200.0,10000.0,8000.0,10000.0,6531.0,5543.0,0
20871,200000.0,1,1,2,31,1,2,2,3,2,2,182307.0,186128.0,197509.0,193046.0,194368.0,182903.0,8300.0,15900.0,200.0,6100.0,7000.0,0.0,1
20872,130000.0,1,1,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20873,360000.0,1,5,1,31,0,0,0,0,0,0,270955.0,275178.0,280535.0,82455.0,83359.0,85171.0,8000.0,7500.0,3500.0,2500.0,2500.0,2600.0,0
20874,200000.0,1,1,2,33,0,0,0,2,0,0,54713.0,58184.0,62286.0,61305.0,62846.0,42634.0,5000.0,5700.0,2000.0,3000.0,2000.0,1000.0,0
20875,160000.0,1,3,2,38,0,0,0,0,0,0,138937.0,152723.0,138767.0,131237.0,76104.0,56237.0,120000.0,10000.0,10000.0,5000.0,3000.0,5000.0,0
20876,230000.0,1,1,1,39,-1,-1,-1,-1,-1,-1,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,0
20877,280000.0,1,1,1,38,1,-1,-1,-1,-1,-1,4608.0,5393.0,2369.0,3700.0,5024.0,5188.0,5410.0,2380.0,3709.0,5849.0,5606.0,5299.0,0
20878,210000.0,1,1,1,40,0,0,0,0,2,0,23764.0,21911.0,23204.0,19709.0,14418.0,13366.0,1367.0,1777.0,1577.0,0.0,1366.0,3130.0,0
20879,380000.0,1,3,1,39,0,0,0,0,0,0,37096.0,45148.0,60615.0,65016.0,69286.0,67455.0,10012.0,20012.0,10014.0,10048.0,10022.0,20153.0,0
20880,270000.0,1,2,1,36,1,2,0,0,0,0,5714.0,3548.0,11419.0,20787.0,23471.0,25987.0,0.0,11000.0,10000.0,5000.0,5000.0,3000.0,1
20881,150000.0,1,2,2,34,-1,-1,-1,2,2,-2,917.0,167.0,1371.0,1200.0,0.0,0.0,2000.0,1371.0,0.0,0.0,0.0,0.0,0
20882,110000.0,1,1,2,30,1,2,2,2,2,2,88312.0,90163.0,92035.0,93231.0,94309.0,96258.0,4200.0,4200.0,3600.0,3500.0,3600.0,0.0,0
20883,500000.0,1,1,2,32,-1,0,0,0,-1,-1,27318.0,46364.0,30327.0,16314.0,1151.0,3074.0,40019.0,16107.0,3325.0,1151.0,3074.0,4984.0,0
20884,100000.0,1,2,2,41,-1,2,2,2,2,2,1941.0,3255.0,3056.0,4998.0,4769.0,9691.0,1500.0,0.0,2000.0,0.0,5000.0,0.0,1
20885,130000.0,1,1,2,30,0,0,0,0,0,0,80528.0,77939.0,78524.0,63421.0,60269.0,59984.0,3700.0,3916.0,3000.0,3000.0,3000.0,1000.0,0
20886,200000.0,1,1,2,34,2,0,0,0,2,2,150493.0,156449.0,162377.0,174501.0,155355.0,129942.0,10000.0,10000.0,15000.0,0.0,10000.0,0.0,1
20887,280000.0,1,2,2,47,0,0,0,0,0,0,229281.0,233992.0,186321.0,180598.0,20596.0,15311.0,20213.0,8003.0,9002.0,5000.0,5000.0,5000.0,0
20888,420000.0,1,1,1,39,0,0,0,0,0,0,100333.0,102906.0,105030.0,107146.0,107896.0,110149.0,5138.0,5267.0,5347.0,4019.0,4152.0,4173.0,0
20889,380000.0,1,1,2,29,-1,-1,-1,-1,-1,0,388.0,388.0,388.0,388.0,775.0,387.0,389.0,389.0,389.0,776.0,1.0,435.0,0
20890,220000.0,1,1,2,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20891,310000.0,1,2,1,35,-2,-2,-2,-2,-2,-2,-354.0,-354.0,-354.0,-354.0,-354.0,-354.0,0.0,0.0,0.0,0.0,0.0,352.0,0
20892,310000.0,1,2,1,48,0,0,0,0,0,0,102646.0,101640.0,102740.0,97791.0,86200.0,83017.0,5200.0,4700.0,4250.0,3100.0,3100.0,3100.0,0
20893,550000.0,1,1,2,35,2,2,2,2,2,0,539092.0,552234.0,565550.0,572805.0,823540.0,501370.0,23000.0,23000.0,18000.0,0.0,18373.0,18159.0,0
20894,170000.0,1,1,2,36,-1,-1,-1,-1,-1,-1,37830.0,11160.0,4336.0,947.0,316.0,3797.0,11376.0,4346.0,947.0,316.0,3797.0,316.0,0
20895,50000.0,1,1,2,35,0,0,0,0,-1,0,49241.0,26539.0,53920.0,0.0,47566.0,48393.0,1600.0,1000.0,2500.0,47566.0,1700.0,2000.0,0
20896,390000.0,1,1,1,41,-2,-2,-2,-2,-2,-2,7015.0,500.0,321.0,4411.0,1069.0,448.0,500.0,321.0,4412.0,1069.0,448.0,2661.0,0
20897,20000.0,1,2,2,24,0,0,0,-2,-2,-2,18196.0,19495.0,-280.0,-280.0,-280.0,-670.0,1775.0,0.0,0.0,390.0,0.0,1600.0,0
20898,80000.0,1,1,2,26,0,0,0,0,0,0,18229.0,27416.0,25253.0,5549.0,4549.0,4549.0,10000.0,2000.0,2000.0,0.0,0.0,3000.0,0
20899,200000.0,1,2,2,25,-1,0,0,0,0,0,88569.0,101979.0,143982.0,146700.0,149339.0,162121.0,15000.0,43982.0,5150.0,6000.0,15027.0,463.0,0
20900,80000.0,1,2,2,27,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,698.0,0
20901,200000.0,1,1,2,28,0,0,0,0,0,0,87390.0,115312.0,142912.0,161874.0,176431.0,180153.0,30002.0,30002.0,21876.0,16433.0,5661.0,5349.0,0
20902,130000.0,1,2,2,30,0,0,0,0,-1,0,70142.0,10724.0,3995.0,7556.0,125682.0,128453.0,1100.0,2000.0,5000.0,128000.0,4700.0,4600.0,0
20903,200000.0,1,2,1,28,3,2,2,7,7,7,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20904,20000.0,1,3,2,48,3,2,2,7,7,7,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20905,310000.0,1,2,2,35,-2,-2,-2,-2,-2,-2,2186.0,1528.0,22217.0,-5.0,1116.0,374.0,1532.0,22328.0,0.0,1121.0,401.0,0.0,0
20906,160000.0,1,3,1,40,0,0,0,0,0,0,150451.0,152384.0,155976.0,157793.0,158652.0,157163.0,7000.0,7500.0,6008.0,5516.0,6011.0,6009.0,0
20907,190000.0,1,2,2,40,2,2,2,2,2,2,149411.0,145613.0,156765.0,159386.0,161870.0,165725.0,0.0,15000.0,6600.0,6500.0,6500.0,7000.0,1
20908,110000.0,1,2,1,49,0,0,0,0,0,0,51395.0,51803.0,52888.0,54570.0,55368.0,56623.0,1855.0,1921.0,2563.0,2300.0,2300.0,1704.0,0
20909,150000.0,1,2,2,49,0,0,0,0,0,0,86035.0,86414.0,87852.0,88692.0,90211.0,91543.0,3090.0,3218.0,3196.0,3360.0,3310.0,3573.0,0
20910,90000.0,1,1,1,37,0,0,0,0,0,0,51438.0,40028.0,38704.0,37135.0,35141.0,33502.0,1950.0,2000.0,1800.0,1150.0,1200.0,1150.0,0
20911,150000.0,1,1,2,34,0,0,0,0,0,0,56142.0,60855.0,53256.0,60945.0,60720.0,57407.0,10115.0,15010.0,10015.0,3022.0,1522.0,2013.0,0
20912,160000.0,1,1,1,41,-1,-1,-1,-1,-1,2,776.0,230.0,1350.0,1310.0,2374.0,1444.0,230.0,1500.0,1310.0,1444.0,0.0,1000.0,1
20913,180000.0,1,1,2,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20914,20000.0,1,2,2,26,1,2,2,0,0,2,8476.0,10187.0,9885.0,11398.0,12208.0,11869.0,2000.0,0.0,2000.0,1000.0,0.0,1200.0,1
20915,50000.0,1,2,1,32,0,0,0,0,0,0,50805.0,51088.0,50810.0,50814.0,50927.0,50438.0,2284.0,2006.0,2010.0,2123.0,2138.0,2442.0,1
20916,420000.0,1,2,1,41,0,0,0,0,0,0,193370.0,198053.0,202618.0,197985.0,200163.0,2559.0,4988.0,4976.0,6019.0,5065.0,1035.0,182778.0,0
20917,30000.0,1,2,1,30,0,0,0,0,0,-1,29202.0,30695.0,29342.0,23572.0,21381.0,28609.0,2001.0,10019.0,1219.0,1032.0,28609.0,1269.0,0
20918,20000.0,1,3,1,46,-1,2,2,-1,-1,0,1836.0,1651.0,0.0,390.0,1170.0,780.0,0.0,0.0,390.0,1170.0,0.0,0.0,1
20919,200000.0,1,1,2,38,2,-1,-1,-1,-1,-1,1810.0,3388.0,-12.0,1081.0,1884.0,2089.0,3405.0,0.0,1093.0,1893.0,2097.0,7132.0,0
20920,50000.0,1,1,2,36,2,2,0,0,0,0,45960.0,44883.0,40820.0,33545.0,46832.0,24101.0,0.0,1973.0,1784.0,845.0,1750.0,1010.0,1
20921,500000.0,1,1,1,39,2,0,0,2,2,2,15776.0,17467.0,120972.0,117088.0,121283.0,117583.0,3004.0,106000.0,0.0,8008.0,78.0,10549.0,1
20922,30000.0,1,3,1,42,1,2,0,0,0,0,14655.0,12731.0,13225.0,16952.0,11920.0,0.0,14.0,3000.0,5000.0,1000.0,0.0,0.0,0
20923,360000.0,1,2,1,46,-2,-2,-2,-2,-2,-2,8746.0,3093.0,1935.0,1205.0,1320.0,1068.0,3108.0,1952.0,1219.0,1326.0,1073.0,191.0,1
20924,130000.0,1,2,1,38,0,0,0,0,-2,-2,233617.0,115431.0,35400.0,0.0,0.0,0.0,10000.0,5000.0,0.0,0.0,0.0,0.0,0
20925,20000.0,1,2,1,45,-2,-2,2,2,2,2,-2044.0,1961.0,2983.0,2790.0,3589.0,3388.0,5966.0,1201.0,0.0,1000.0,0.0,1000.0,0
20926,200000.0,1,1,2,34,-2,-2,-2,-2,-2,-2,1740.0,10108.0,291.0,2515.0,1133.0,-363.0,10108.0,291.0,2515.0,1133.0,0.0,0.0,0
20927,340000.0,1,1,1,39,0,0,2,2,0,0,177237.0,188765.0,193224.0,192578.0,195073.0,206924.0,16100.0,9000.0,4000.0,7200.0,15200.0,0.0,0
20928,50000.0,1,1,1,33,0,0,2,0,0,0,40505.0,46745.0,45727.0,45515.0,45470.0,4220.0,6930.0,0.0,1200.0,155.0,3000.0,0.0,0
20929,360000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,780.0,286.0,0.0,0.0,390.0,-200.0,286.0,0.0,0.0,390.0,0.0,0.0,0
20930,200000.0,1,2,2,35,-1,-1,-1,-2,-1,-1,1121.0,4621.0,4318.0,1640.0,6614.0,707.0,4621.0,4351.0,1654.0,6614.0,707.0,0.0,0
20931,50000.0,1,2,2,33,0,0,0,0,0,0,47364.0,48355.0,49715.0,49736.0,17599.0,16753.0,1780.0,2140.0,1161.0,510.0,503.0,500.0,1
